time,data
2020-02-17 19:28:00,集镇 案件 肺炎 村口 值 岗 人员 值 岗 村 村口 值 岗 人员 悲剧 对方 回家 菜刀 村口 值 岗 人员 脖子 岗 人员 网页 链接 发生 强行 出 拦住 发生 拿出 砍 上值 死亡 东梁 睢宁 
2020-02-16 22:24:00,人 大学 密卷 魔爪 交钱 打地铺 答题 完 脱离 不了 后续 考 走  黄冈 
2020-02-06 01:59:00,酒精 大面积 朋友圈 视频 小区业主 全屋 酒精 天然气 小心 网页 链接 用于 喷洒 喷 打开 做饭 起火   
2020-02-04 19:37:00,火神 山 医院 设计者 火山 神 医院 规划 设计者 务店 建筑施工 公司 规划师 木间 地基 方案 疫情 指挥部 原理 浮桥 理念 桥墩 建筑工程 技术 领域 尚属 首例 工程 利用 钢架 技术 地面 基础 负压 隔离病房 设计方案 地面 房子 空间 负压 病房 电缆线 布线 建筑物 通风 隔潮 医疗 废弃物 专业人士 建筑设计 理念 军式 基地 营房 新思路 高度 电子战 机房 导弹 边境 哨所 木间 吊脚楼 首科 花园 致敬 务工 提出 无 承载 漂浮 选中 装配 组拼 制造 成浮 摆放 防 渗透 装配 隔离 送风 提供 收集 提供 通道 漂浮 打开 控制 首选 讲 来源于 陆基 扶刚 西双版 北京 上下水 武汉 中国 日本 
2020-02-04 18:27:00,视频 历史 视频 分享   
2020-02-03 15:57:00,小区 居民 高浓度 酒精 火灾 市民 口罩 病人 酒精 净化 甲 病毒 狙击手 空气 管家 靶向 视频 引发 逃生 忘 戴 感染 无需 大哭 强强 姚 武汉 
2020-02-02 22:20:00,官网 消息 公司 临床试验 总统 药物 专利 药物 分子结构 药用 患者 豁免 仿制 治疗 特朗普 白宫 吉利 中国 西韦 德 
2020-01-30 10:35:00,黑心 客户 口罩 口罩 视频 快递 截获 否认 回应 快递 拦截 包裹 卖 陈兆鹏  
2020-01-29 15:18:00,救护车 到位  日本 
2020-01-26 12:02:00,车牌号 人 报警 车牌号 朋友圈 好友 人 回 确诊 偷跑 回来 希望 留意 转发 通知 牵连 车刚 浙 武汉 
2020-01-19 10:28:00,升格 中央 行政区 国级 副省长 部级 市委书记 升格 行政 升格 过渡期 自由港 网页 链接 调任 提前 预热 安排 结束 实施 建成 何忠友 海南省 广东省 海南 
2020-01-16 20:41:00,激光 导弹 视频 视频 传为 拦截 老家伙 美 伊朗 
2020-01-15 19:39:00,桃花节 桃花节 桃花 季 时间 小伙伴 风景 提前 预约 报名 开幕 遍地 花 开 预定 预定 预定 攻略 攻略  西藏 
2020-01-13 00:56:00,网传 激光 导弹 激光 武器 战场 科技 实力 现代战争 虾米 弹琴 视频 拦截 胜负 关键因素 美伊 伊朗 
2020-01-08 20:29:00,火烧 火火 大火 大火 态度 大火 过火 面积 程度 大火 大火 救火 紧迫感 国际 声音 总理 心情 大火 能力 能力 差 山火 面积 消防员 堂堂 飞机 情况 上帝 动植物 人 出 说 包括 面对 相当于 超 面对 表现 批评 去 度假 烧出 组织 组织 了名 灭火 灭火 希望 只能靠 希望 下雨 可怜 受灾 就算 雨林 夏威夷 澳洲 韩国 澳 巴西 澳大利亚 澳大利亚政府
2020-01-06 09:34:00,恐怖分子 军 神 国际 恐怖分子 决议 名单 会议 赞成票 恐怖分子 人人 斩首 公认 位列 投 得以 尼 苏莱曼 中俄 波斯 联合国安理会
2020-01-02 07:35:00,毽客 视线 官员 高速公路 刷卡 卡 余额 双规 官员 财产 下文 人 命 毽客 逆风 视频 付费 通道 错 爆露 公示 提出 贪 按说 抓 收敛 飞扬 银行卡 老虎  河南省政府
2019-12-20 19:12:00,灵官 全世界 木结构 宗教建筑 大火 灰烬 视频 造价 修 没 来得及 烧成 实在 可惜 刘康军 四川 绵竹 九龙山 
2019-12-13 17:08:00,全责 车主 现金 赔 买 福克斯  
2019-12-08 16:49:00,套房 区 政策 京津冀 限购 取消 松于  大湾 东莞 长三角 
2019-12-06 12:38:00,烟 人 距离 视频 遇事 后悔 砍   
2019-12-04 01:01:00,历史 老友 空隙 大胆 设想 大胆 题 威胁性 不料 深思 悬念 钩沉 会 住 抽 提 疑问 活着 会 悬浮 回答 说 估计 关 写 寻问 回答 惊出 做 毛 周海婴 罗稷南 冷汗 鲁迅 毛曾 建国 上海 湖南 
2019-11-29 20:37:00,官 地方 彩票 彩票 人 彩票 管理中心 领导 人类 彩票 记录 骗 花 买 会 挨刀 骗 说 骗买 注 累计 打破 买  中国 
2019-11-22 20:24:00,重磅 传闻 楼市 政策 人 购房 政策 传闻 楼市 可行性 区 壁垒 趋势 楼市 政府 佛间 壁垒 买家 楼盘 买家 性价比 房子 楼盘 客 成交量 价都 推出 限购 放松 缴纳 估计 公布 评 盛行 上看 推进 打破 低迷 有意 提振 上看 限购 打通 需 买 迎来 自住 会 会 起到 推动 作用 转  大湾 广佛同城 城市 佛山 广州 
2019-11-20 23:47:00,照相机 脑 当成 砸掉 想   
2019-11-15 15:23:00,小时 世 帷幕 男足 消息 风 政府军 反对派 武装 小时 世界 生灵 涂炭 体育精神 精髓 事情 消息 世界 掌声 国 庆祝 停火 落下 传遍 庆祝 带来 停火 停火 停火 说 作出 免遭 做不了 输 赢得 巨大贡献 中东地区 中国 叙 叙利亚 联合国 中国男足
2019-11-13 12:27:00,视频 颠覆 沃行君  
2019-11-13 08:06:00,运动会 仪式 国旗 国歌 时 全场 国歌 掌声 全场 人 清国 国歌 老人 家乡 小调 茉莉花 老人 能量 开幕 伴随 升起 升起 大笑 连首 拄 拐 站 唱起 安静 李召军 黄龙旗 李鸿章 万国 巴黎 
2019-11-12 19:39:00,女子 购物 新闻报道 男子 手机 信心 响铃 信用卡 被盗 购物 书房 妻子 电脑 购物 男子 妻子 借贷 总 成交额 钱 昏倒 死亡 听到 打开 刷 爆 看 来自 走进 发现 算 共计 昏倒 拨打 死亡 看待 花 银行卡 老公  
2019-11-08 12:31:00,大道 楼 人像 饺子 人 视频 倒 往下掉 活着 白沙 广西南宁 东北 
2019-10-31 19:13:00,网友 发生爆炸 情况 消防 现场 视频 爆炸 反馈 着火 伤亡 不明 希望 伤亡 山真 金桥某 无锡 加油站
2019-10-27 08:00:00,恐怖分子 油车 空客 油罐 过程 大片 视频 运 驶进 跑道 复飞 擦 足以 媲美 晓 师爷 好莱坞 阿尔及利亚 
2019-10-23 09:25:00,国家 食品药品 监督局 狗肉 狗狗 动物 受理 举报 转发 爱 爱   
2019-10-22 12:56:00,国家 食品药品 监督局 狗肉 动物 世界 受理 举报 爱 请 转发 愿 杀戮   
2019-10-21 17:49:00,公园 楼体 网友 私信 爆料 公园 楼 现场 事故 原因 小伙伴 爆料 事 视频 突发 坍塌 塌 不明 希望 伤亡 突发  哈尔滨 
2019-10-19 20:31:00,病人 大衣 哥 码哥 视频 拉 捐钱 治病 算是 绑架 道德  
2019-10-18 20:21:00,网友 爆料 电影 收益 花 回报   
2019-10-12 15:50:00,妇女 粪水 泼妇 见者 粪 视频 坪 见 赌博 回 挑来 泼 弘清 老公 张家界  
2019-10-11 12:28:00,高架 号车 总量 总量 总 车货 总重 侧翻 致 死伤 核载 实载 超载  无锡 
2019-10-10 23:42:00,手表 脸 事情 捂 搞   
2019-10-05 16:34:00,恐怖分子 油车 航班 时 飞机 飞行员 飞机 时 飞机 空客 客机 飞行员 咏夫 视频 运 驶进 跑道 降落 制造 失事 着陆 滑行 操纵 复飞  阿尔及利亚 
2019-10-04 06:55:00,互粉 机器人 美女 世界 国家 祖国 舞蹈 果粒 橙乐 视频 超话 超过 庆祝 表演  上海 大河 
2019-09-28 13:00:00,人贩子 损友 极品 视频 抓到 严惩   
2019-09-20 13:55:00,学校 家长 惨剧 女生 铃响 座位 男生 脚 女孩子 救护车 人 女孩子 家长 学校 家长 女孩 妈妈 过度 气死 回家 母女 男孩子 家庭 全班学生 心理 家长 小孩子 过度 人 板凳 悲剧 手 孩子 危险性 群村 群 班级 群 孩子 转发 请 遵义 发生 上课 跑 伸过去 绊 玩笑 撞 不行 哭 走 赔不起 做 开 玩笑 绊 抽 玩笑 开不起 带来 举起 转发 防范 石羊  
2019-09-20 09:15:00,人 地铁 男 大件 事 饮食 视频 吃 死亡 加加 白云区 爱肖战 小龙 美食街 广州 
2019-09-19 00:14:00,小哥 救人 救人 车子 小哥 人 车 外卖 偷走 后悔   
2019-09-17 07:32:00,官方 情侣 殉情 人 人 痴情 回应 跳 转身 离开 说 就算 获 解脱  玉龙雪山 
2019-09-15 18:09:00,车祸 人 海哥 世界 视频 遇难 带 买  绕城 杭州 
2019-09-12 16:00:00,藏羚羊 事件 国家 动物 藏羚羊 藏原 羚 条 部门 人 天堂 人 藏羚羊 话 形容 网页 链接 残杀 发声 恶意 猎杀 保护 可怜 吐血 惨死 希望 转发 希望 严管 说 上 实在 看着 瞄准 无误 太漂亮 西藏 
2019-09-09 06:38:00,游客 食品 话 学子 携 自用 没话 讲 感谢 小王 迪士尼 上海 华政
2019-09-07 15:37:00,视频 宠物 演员 宠物狗 狂犬病 症状 用户 视频 养 咬 送医 孙子 张丰毅  
2019-09-05 21:46:00,演员 狗狗 狂犬 疫苗 学校 开学 小孩子 狂犬病 难治 视频 痛心 抓 没去 发病 听说 可惜 相识 孙子 张丰毅  
2019-09-05 15:51:00,波 操作   
2019-09-02 18:02:00,国际 自行车赛 视频 环 撞车 扫黑 除恶  邢台 
2019-08-29 15:07:00,坠河 先车 建议 人 绳子 上车 人 绳子 人 车窗 外 人因 水 腿部 内 乘客 人 救人 关键 时 机车 视频 避暑 陷 牵 采纳 找 喊 转移 淹没 救出 导致 错过 移 赵勇 小河沟 重庆 京城 利川 深水 
2019-08-22 08:51:00,铀 工厂 放射性 废料 人 癌症 脑 风险 铀矿 厂 矿石 黄饼 燃料 化学 过程 剧毒 废水 废水 储水 罐 照片 废水 管道 河流 人员 博格 垃圾 放射性 镭 重金属 人 癌症 大脑 风险 浓缩 泄漏 使 面临 罹患 缺陷 用作 送往 显示 携带 泄漏 含有 使 面临 缺陷 尔 卫星 平山 朝鲜 
2019-08-09 17:30:00,核潜 全球 导弹 核导弹 射程 战争 态度 对方 海军 火力 视频 发射 打击 连发 说  中国 
2019-08-05 16:31:00,中学 火 外教 老师 朋友圈 图 图片 避孕套 外教 老师 证明 水平 性福 狗屎 黑衣人 丫 晒 显示 放 扩散 暴打 暴打 遣返  香港市民 广州市 国际部
2019-08-05 10:31:00,案件 大妈 菜 一块钱 回顾 买 惹   
2019-08-04 07:39:00,山体 人类 星闻 视频 发抖  陕西 滑坡 子洲 
2019-08-01 19:03:00,私家车 公交车 脾气 挤占 没点 搞笑   
2019-08-01 17:30:00,大学 国际 学生 助学 补贴 人 手印 钱 国民 情 视频 实拍 发放 领取 签名 摁 令 辍学生 尉校八苑 何以堪  
2019-07-30 16:18:00,被子 狗 狂犬病 上学 狗 用户 视频 咬 叫好   
2019-07-28 16:49:00,暴雨 不遇 双 全景 哥 秒 视频 希望 拍 钟楼 西安 
2019-07-26 07:33:00,毽客 视线 民工 矿井 矿难 游客 悬崖 事 证实 恶状 人间 鬼域 社会 环境 人 恶魔 地方 浪 女性 骗 杀害 制造 骗赔 赚钱 爆出 推 捞 赚钱 算是 翻遍 见 恶行 问 会 使 奉劝 敢 去 展开 独行侠 华山 
2019-07-25 14:18:00,友情 手机 视频 父亲 小孩子 车轮 世界 车坛 秒 视频 提醒 加油 拍   加油站
2019-07-22 13:49:00,艾滋病 人数 直线 高校 资讯 黑人 留学生 艾滋病 人 政策 艾滋病 原因 校园 刚果 疫情 全球 留学生 感染 沦陷 点评 泛滥  非洲 埃 
2019-07-18 08:55:00,朋友 拐 儿童 派出所 口音 爸妈 爱心 消息 人贩子 孩子 心理医生 视频 转发 希望 找到 接力 痛恨 愿 团聚 童颜 广东 汕头 湖北 永 
2019-07-12 18:51:00,大妈 菜 一块钱 买 惹   
2019-07-11 20:23:00,大道 人贩子 小孩子 人民警察 合肥 合肥 合肥 视频 抓 带 外出 感谢 豁牙  合肥市 包河 
2019-07-09 23:08:00, 招   
2019-07-09 21:41:00,国家 黑人 女人 献身  非洲 
2019-07-08 20:33:00,对面 酒店 酒店 酱紫 视频 超话 坍塌 希望 住  平平安安 三哥 武汉 协和医院
2019-07-08 20:18:00,视频 宪法 视频 警惕 李  
2019-07-05 23:17:00,孩子 派出所 口音 亲人 机会 直播间 视频 拐卖 转发 团聚 转发  朝阳 东北 辽宁省 广东 汕头 
2019-06-30 22:50:00,男子 女子 狗 金毛 女子 名 男子 木棍 金毛 狗 男子 依法 警方正 男子 人 肉 打死 遛狗 牵 扑 咬 死 叫来 打死 加紧 打死 展开 金毛犬 泰迪 龙江 佛山 
2019-06-30 12:45:00,拐 儿童 派出所 口音 爸妈 冷漠 机会 爱心 树杨 视频 转发 希望 找到 团聚 接力  广东 汕头 
2019-06-29 17:26:00,局长 压力 压力 局长 头 肥猪 杀猪 缓解 杀猪 杀头 属下 提供 叶树养 韶关市 公安局
2019-06-26 19:44:00,视频 暴打   
2019-06-21 22:29:00,震区 震区 网友 爆料 支队 街道 大队 心 肉长 地震 现场 废墟 流浪狗 城管 市长 热线 搜救 撤离 捕杀 联合 执法 象鼻 搜救 扑 搜救 埋 棒杀 投诉 做法  四川 城市 宜宾 
2019-06-21 17:45:00,狗肉 节 动车 广告 哥 秒 视频 拍 翔 玉林  
2019-06-18 11:24:00,地震 程度 程度 前 合肥 程度 倒数 爆料 爆料 排名 排名 排名 石家庄 西宁 重庆 北京 天津 城市 武汉 长沙 上海 中国 
2019-06-15 14:43:00,村 款 房事 视频 拆迁 广州某 长三角 
2019-06-09 18:57:00,医生 疾病 同事 病人 突发 叮嘱 换血  安徽 
2019-06-09 09:03:00,火 燎原 副县长 患上 艾滋病 草原 秒 视频 博 超话 落马 拍 熊熊 贵州 锡林郭勒 
2019-06-05 17:02:00,讲话 用心 脸 赔偿款 村部 礼堂 人 行政法 视频 去 感受 捂 拆迁 到位 分钱 思述 白云区 陈田村 广州 
2019-06-04 11:14:00,客机 黑匣子 记录仪 秒钟 惨叫声 航空 事儿 飞 云端 故事 秒 视频 失事 找到 录下 濒死 拍 埃航  
2019-06-02 09:43:00,总统 单方 关税 总统 边境 狂欢节 边境线 跳板 增派 边境线 成本 关税 提高 回敬 放开 来临 达 远高于 特朗普 美利坚 墨西哥 美国 
2019-05-31 17:04:00,网络 电视 新闻 火星 小 地球 手机 家人 关机 电视 消息 仔细阅读 亲人 朋友 高 宇宙 超话 提醒 播报 靠近 辐射 关闭 提醒 请 请 照顾 告诉 辐射 展开 吉普赛  中央台
2019-05-09 12:35:00,回家 拐 儿童 派出所 口音 文山 朋友 爱心 能量 视频 想 帮 转发 接力 杰 广东 汕头 云南 
2019-05-04 13:45:00,全市 狗 狗 局长 带队 群护 朋友 流浪狗 没证  北京 
2019-04-30 07:26:00,夫人 夫人 夫人 报 携 抵京 访问 同性恋 卢森堡 泰尔 胡子  
2019-04-23 16:50:00,不育症 男子 妻子 同事 借种 香火 丈夫 患上 不育症 香火 妻子 同事 妻子 下药 目的 不料 事情 男方 案件 迷晕 找 欲续 延续 找 去 借种 迷倒 败露 提出 离婚 离婚  凤阳县 人民法院
2019-04-22 14:52:00,视界 车辆 传闻 车库 车 回应 自燃 赔 那可真  
2019-04-15 12:37:00,夫人 帝都 媒 携 抵 访华 愁 死 卢森堡 泰尔  
2019-04-15 07:36:00,夫人 去 取经 卢森堡 沙僧  
2019-04-15 04:27:00,夫人 造型 媒体 牙 携 抵京 访问 呲 卢森堡 泰尔  新华社
2019-04-15 01:11:00,夫人 夫人 携 抵京 访问 保养 花 卢森堡 泰尔  
2019-04-14 23:24:00,夫人 博 法律 大讲堂 难题 夫人 官媒 报 报 图 图 亮相 携 抵京 听说 携 抵京 访问 装扮 盛装 卢森堡 泰尔  新华社
2019-04-14 20:27:00,人 携 访华 愁 播 卢森堡 泰尔  
2019-04-08 12:45:00,艾滋病 患者 艾滋病 病毒感染者 艾滋病 人 季度 性传播 人 感染 发现 例 占生 请  中国 
2019-04-06 19:51:00,电视台 新闻 突遇 心梗 视频 征兆 期货 视频 死亡 修道院 邯郸 
2019-04-05 00:58:00,同胞们 身份证 结婚证 酒店 额 酒店 结婚证 派出所 社区 记得 带上 住 不了 住 联合 通知 切记 切记  新疆 
2019-04-04 19:32:00,网友 爆料 同济 高架 事故 出租车 货车 货车 驾驶员 货车 钢管 惯性 驾驶员 出租车 司机 扒哥 秒 视频 发生 恶意 停 死亡 滑 出 死亡 谴责 搞笑 拍 宝山 上海 
2019-04-02 19:13:00,朋友圈 传 汽车 视频 实况 动力车 赛道 现场 视频 汽车 交通事故 网络 网红 演艺 秒 视频 相撞 禁止 运行 招聘 赐 拍  青海 广州 
2019-03-19 16:12:00,客机 黑匣子 记录仪 秒钟 惨叫声 人 事 微风 故事 心情 感觉 摄影师 秒 视频 失事 找到 录下 濒死 去 见 想见 去 做 想 做 不噪 看 完比 希望 拼搏 跌入 愿 拍 努力奋斗 赵礼明 蒙娜丽莎 阳光 埃航  
2019-03-19 11:42:00,注胶 惊现   
2019-03-18 23:24:00,航空 班机 人 关头 飞机 全球 机 内 所有人 客机 乘客 保险 视频 罹难 堕下 震惊 听到 安息 坠毁 遇难 埃航 香港 中国 埃塞俄比亚 
2019-03-18 10:23:00,心痛 空难 猪猪 秒 视频 愿 想 睡 拍 埃航  
2019-03-17 22:32:00,网传 坠机 视频 逝者 视频 网络 视频 小金 视频 希望 发生 愿 安息 转发 养生 埃航  
2019-03-17 07:27:00,视频 惨叫声 冰哥 秒 视频 坠落 绝望 拍 埃航  
2019-03-17 07:02:00,客机 波音 公路 汽车 全程 记录 画家 视频 失事 坠毁 前视 录像 黎明 埃航 詹  
2019-03-16 22:43:00,客机 黑匣子 记录仪 秒钟 惨叫声 硬件 软件 损失 飞机 汽车 时 软件 软件 人工 车 车 喷子 人 命 秒 视频 失事 找到 录下 濒死 确认 缺陷 弥补 补好 敢坐 赔偿 召回 赔命 免谈 会 跑 纠正 纠正 纠正 纠正 会 买 坐 瞧不起 喷 喷 开玩笑 拍 展望未来 埃航  波音公司
2019-03-16 19:33:00,空难 视频 前卫 视频 撕书 帅爹 埃塞俄比亚 
2019-03-16 07:45:00,狂犬病 太 学校 负责人 学生 共餐 电气 技术 视频 发病 没救 控  广州 
2019-03-16 01:51:00,客机 黑匣子 记录仪 记录 秒钟 惨叫声 逝者 客机 黑匣子 记录仪 记录 秒钟 惨叫声 逝者 失事 找到 濒死 安息 失事 找到 濒死 安息 埃航  
2019-03-16 01:00:00,客机 黑匣子 记录仪 秒钟 视频 失事 找到 录下 活着 埃航 隋云涛  
2019-03-15 22:56:00,客机 客机 内 视频 视频 失事 田露 埃塞俄比亚 
2019-03-15 21:54:00,梨 颜汐 视频 看着 爱 啃 诺 埃航  
2019-03-15 16:30:00,客机 黑匣子 记录仪 秒钟 惨叫声 事 人 情绪 人 世界 心情 人 事 微风 失事 找到 录下 濒死 活着 没 值得 去 计较 来到 离开 去 见 想见 去 做 想 做 在乎 不噪 展开 阳光 埃航  
2019-03-15 12:56:00,客机 黑匣子 记录仪 秒钟 惨叫声 事 人 人 世界 心情 人 事 老人 来日方长 机会 图片 失事 找到 录下 濒死 活着 没 值得 去 计较 来到 离开 去 见 想见 去 做 想 做 查看 展开 埃航  
2019-03-15 01:03:00,客机 黑匣子 记录仪 秒钟 惨叫声 事 人 人 世界 心情 人 事 微风 人 失事 找到 录下 濒死 活着 没 值得 去 计较 来到 离开 去 见 想见 去 做 想 做 不噪 爱 爱 爱 展开 阳光 埃航  
2019-03-14 23:22:00,网络 人 视频 希望 愿 出行 埃航 阿毛  
2019-03-14 19:47:00,视频 无助 埃航  
2019-03-14 19:13:00,波音 航班 空难 视频 逝者 问 视频 愿 安息 埃航  
2019-03-14 14:53:00,客机 黑匣子 记录仪 秒钟 逝者 客机 乘客 日知录 秒 视频 失事 找到 录下 愿 安息 坠毁 遇难 拍 埃航 中国 
2019-03-13 23:24:00,航空 视频 客机 视频 失事 不飞 耶稣 埃塞俄比亚 
2019-03-13 22:40:00,坠机 事件 悼念 大学生 客机 乘客 航空 现场 花儿 视频 还原 坠毁 遇难 揣 埃航 多角度 埃 中国 
2019-03-13 22:05:00,时刻 秒 视频 坠毁 拍 埃航  
2019-03-13 21:17:00,飞行员 客机 逝者 空难 视频 坠毁 请求 返航 失事 愿 安息 凌泽人 埃航 埃塞俄比亚 
2019-03-13 19:44:00,飞行员 茶井 视频 坠毁 请求 返航 埃航  
2019-03-13 15:27:00,时刻 水 渠 视频 未成 埃航  
2019-03-13 12:50:00,空难 视频 视频 风口 君 视频 笑笑  埃塞俄比亚 
2019-03-12 21:02:00,商家 虾 爬子 注胶 遇见   
2019-03-08 20:27:00,公告 人 报告 公司 分析师 员工 称 保 给出 卖出 系 开除 澎湃  中国 中信证券
2019-03-07 20:29:00,市区 灵路 火灾 伤者 通报 灵路 火灾 群众 医院 伤者 伤势 医院 学科 专家 人员 事故 木 视频 社 视频 突发 离世 分 发生 受伤 接受 救治 过重 离世 受伤 处置 易得 凌晨时分 武侯区 华西 成都市 成都 
2019-03-04 14:47:00,网传 啤酒 草甘膦 视频 超标 蘇春俊 青岛 
2019-02-21 18:06:00,女子 父母 彩礼 礼 钱 男方 女子 钱 贵 命比纸薄 钱 女儿 命 识数 老人 婚姻 爱情 坟墓 网页 链接 接受 导至 搭 下哭 下好  安徽 六安 
2019-02-06 11:35:00,谷歌 地图 看完 只能   
2019-01-21 23:42:00,双 国籍 政策 华人 无国籍 危机 旅游业 国家 游客 游客 游客 移民 绿卡 外国游客 外国人 网页 链接 取消 颁布 面临 变得 外出 来到 想要 去 付出 见识 居住 想要 想要  外国 回国 
2019-01-08 21:01:00,国家 中心 无业 难民 旅游团 大巴 大巴 行李箱 视频 没 围追 哄抢 天恩 中国 
2019-01-04 23:36:00,客机 人 用户 视频 失事 遇难 伊春 黑龙江 
2018-12-19 00:31:00,影帝 精益求精 实力 超话 重拍 导演 说 不行 粉白 白宇  
2018-12-18 21:32:00,新闻 网友 视频 说 爆炸  纽约 北野 
2018-12-14 23:05:00,医患 纠纷 毛钱 病 刀 视频 秒 视频 要动 来自 拍  深圳市 儿童医院
2018-11-18 19:08:00,手机 充电器 大火 人 充电器 人 时 博 视频 扒 防护 烧死 拔掉 充电 切记 转发 华新村 上海 闸北 
2018-11-07 09:42:00,朋友 小心 艾滋病 社会 报复  广州 
2018-10-21 22:18:00,中国籍 旅客 乘飞机 出境 钱 流年 秒 视频 秒 视频 网页 链接 携带 查获 带去 组织 想想 后怕 拍 拍 看 下载 拍  乌鲁木齐 西安 伊朗 德黑兰 海关 
2018-10-21 10:45:00,丑闻 网传 民警 警方 警察 出 烂 执法 展开  江苏 泰兴 
2018-10-12 21:21:00,网 圈子 制假者 眼 视频 请问 放过 苍天 青海 西宁 
2018-10-05 08:53:00,警方 牛 大视野 视频 逼去 别致  澳洲 
2018-09-28 02:25:00,女子 马路 闯红灯 微岛 岛主 视频 击毙 求  澳洲 中国 
2018-09-27 23:17:00,总理 孩子 总理 政 带 进 开会 喂奶 评 所执  新西兰 联合国大会
2018-09-17 01:09:00,警方 一家人 坟场 回应 看 睡 玩 挺 倒 闹 扯  瑞典 
2018-09-16 13:43:00,眼 感觉 楼房 风眼 秒 视频 到达 住 到达 会 超 拍 强台风 山竹 深圳 
2018-09-15 16:44:00,人物 出 了不起 常德  
2018-09-12 19:28:00,父亲 人 事儿 人 云 视频 拐卖 说 帮忙 转发 王佐镇 小姑娘 张建 王庄村 北京 郑州 北京市 中国 丰台区 
2018-09-10 19:42:00,飞 飞机 机场 飞机 玩具 爸叶 视频 迫降 掉下来 撇嘴 拍 帅哥 宝安 深圳 澳门 
2018-09-08 03:00:00,臭豆腐 味道 说  长沙 
2018-09-07 15:20:00,领养 兴趣 领养 金毛 土狗 狗 国 狗场 狗 无人 领养 领养 狗狗 领养 饲养员 电话 复制粘贴 狗 超话 养 拆迁 饿死 截至 不了 转发 救救 可怜 请 挽救 帮忙 转 吉娃娃 罗威 小狗 刘柏松 贵宾 乌市 
2018-08-31 09:29:00,挂面 商家 网页 链接 吃 没看 制做 金龙鱼  
2018-08-30 21:11:00,人 特地 挂面 胶 视频 网页 链接 买 泡 点击 查看 金龙鱼  
2018-08-30 18:33:00,车祸 现场 人 车祸 目击者 白色 面包车 电动 自行车 早报 记者 现场 伤者 伤势 现场 电动车 单车 人员 现场 医护人员 市民 记者 中心 血站 因区 医院 植物 交通事故 人数 医院 血型 红细胞 单位 血浆 血液 库存 状态 血型 状态 市民 晚报 记者 脸 撸的 秒 视频 突发 发生 受伤 发生 称 倒 不明 共享 侧翻 赶到 展开 抢救 死伤 呼吁 献血 获悉 发生 受伤 预约 处于 出于 要紧 呼吁 贴 拍 叶祯 桃源路 南国 南宁 桃园路 许区 
2018-08-30 08:08:00,重度 煤气中毒 故事 表态 煤气中毒 尸体 醒来 催 不知 只求 触电 身亡 放 幸运者  
2018-08-25 01:18:00,流泪 流泪 流泪 电视台 新闻 主播台 心梗 征兆 活 视频 亲们 钱 蒲菇 视频 纠缠 分 祝愿 活在 有钱 没 刘 真是太 邯郸 
2018-08-21 13:53:00,传 食盐 化学 学品 食盐 袋子 抗凝剂 抗凝剂 亚铁 气 人 食用 肠胃 肝肾 国家 管理人员 肌干 肠胃 事望 传观 加 回去 上看 加 查 不知 懂吗 吃 不知 去  西安 北路 成都 
2018-08-18 22:14:00,商丘 特 果园 餐员 车子 车 车牌 酒店 蜀黍 蜀黍 不遇 倒 毁 送 丢 飞 结婚 不到 求助 警察 警察 玉米 新娘新郎  
2018-08-17 14:53:00,妈妈 网页 链接 跪下 哭 死   
2018-08-14 11:31:00,油罐车 桥 全线 视频 炸断 封闭 请 绕行 拍 段大广 霸州 回京 
2018-08-12 22:54:00,交通事故 人数 人 视频 死亡 升至  青州市 
2018-08-12 19:04:00,公司 水电站 事故 场面 数人 数百人 惨剧 质量 黑哨 世界 互粉 话题 热门话题 榜 守护者 情感 能量 话题 芒果 草莓 秒 视频 承建 发生 坍塌 死亡 失踪 建造 精选 拍 熊猫 老挝 韩国 大坝 
2018-08-12 16:16:00,镇 妇女 粪水 泼妇 见者 粪 鱿鱼 才子 视频 见 赌博 回 挑来 泼 老公 横沟 湖北 咸宁市 
2018-08-11 13:15:00,电视台 新闻 主播台 心梗 征兆 活 活 钱 零益 理疗 视频 纠缠 分 有钱 没 强 拔 艾灸 邯郸 
2018-08-11 07:21:00,电视台 新闻 主播台 心梗 征兆 活 牛蒡 茶 疾病 男女 方法 视频 小伙伴 牛蒡 茶 咖的 视频 纠缠 分 分 预防 治疗 好吃 真是太 达州 邯郸 
2018-08-09 20:48:00,网传 私人 人贩子 小孩子 活体 畜生 小孩子 父母亲 做件 善事 网页 链接 推拿 诊所 买 做 示范 请 转发 找 找 找到 转发 等于   
2018-08-08 06:07:00,特警 广场 双碑 狗狗 群众 狗狗 人 皮肤病 驭 报警 狗狗 狗 热线 公安 全文 打死 警察 打死 了据 说 咬 走 丢 耍 警察 致死 打死 高新区 绵阳市 中街 沅 中国 绵阳 
2018-08-07 11:16:00,鲨鱼 女子 大萝莉 视频 早起 吞掉 盖世英雄 东戴河 
2018-08-06 17:01:00,废酸 礼 毒气 泄漏 泄露  常州 
2018-08-06 15:59:00,新闻 芥子气 老婆 孩子 政府 公民 政府 网页 链接 疑似 泄漏 担心 希望 给出 说法 保障 吃翔  中国 
2018-07-31 17:01:00,暴雨 人 雷电 场面 视频 击中 吸浮 搞笑  青岛 
2018-07-28 21:00:00,暴雨 人 雷电 场面 网页 链接 击中 吸浮  青岛 
