time,data
2020-03-22 21:03:00,狮子 民众 民族 肺炎 放 外出 抗 老虎  俄罗斯政府
2020-03-22 20:00:00,民族 记 狮子 人民 全球 疫情 疫情 地图 养成 下放 敦促 呆 老虎 普京 上街 
2020-03-22 15:41:00,狮子 想 放 巡逻 老虎 俄罗斯 
2020-03-22 13:58:00,开学 公布  浙江 
2020-03-22 11:26:00,国际 记 据说 交给 执行  上海 
2020-03-22 09:02:00,医療 船座 战地 医院 疫情 出动 爆發  美帝 
2020-03-22 08:43:00,疫情 美华人 枪 冷面 大湿兄 视频 爆发 骚动 囤积 自卫  意大利 黑人区 英国 
2020-03-22 08:05:00,国籍 人 留条 后路 祖国 后盾 外国人 狗 天下事 视频 放弃 做 笑 看  爱国 
2020-03-22 07:44:00,头条 文章 火神 山 医院 医疗 船 海域 发表 开进 改建 进  纽约 加州 
2020-03-22 06:04:00,疫情 底牌 装备 输 截  美国 
2020-03-21 22:02:00,疫情 视频 爆发 骚动 搞笑 懵 逼  黑人区 英国 
2020-03-21 11:48:00,疫情 边境 核酸 码哥 视频 爆发 骚动 关闭 回应 接受 权贵 特朗普 美墨 黑人区 英国 
2020-03-21 00:44:00,战地 医院 总统 国防 当局 医疗 用品 产量 战地 医院 遍及 提高 建立 遍及 川普  
2020-03-20 21:37:00,雷 牛 效果 瞎操心 医疗 军舰 病床 医疗 设施 船 雷 远程 战争 人类 病毒 战争 全国 肺炎 病例 疫情 开进 拥有 抢救 相当于 确诊 张 神山 美国 纽约港 
2020-03-19 22:25:00,医疗 军舰 病床 医疗 设施 能力 开进 拥有 抢救 建立 建造 张 美国 纽约港 
2020-03-19 21:10:00,医疗 军舰 病床 医疗 设施 船 雷 医院 能力 医疗 关 开进 拥有 抢救 相当于 建立 建造 张 神山 美国 纽约港 
2020-03-18 00:38:00,关心 常态 分尸案 视频 小区 地方 腿 马路 朋友圈 传 人 人 关心 男朋友 发生 凶杀 看 出门 拐 扔在 醒来 记得 发生 接 位置 展开 大明宫  
2020-03-17 21:07:00,警告 疫情 蚊虫 宿主 发出 抱有 成 石正丽  
2020-03-16 21:08:00,阳台 充气 娃娃 警车 救护车 晒 去   
2020-03-16 14:44:00,外交部长 假消息 意大利人 高声 事情 时间 假新闻 指责 播放 请 花 华春莹 谢谢 中国 意大利 
2020-03-16 13:23:00,全世界 浪 视频 演讲 晕倒 希望 下台 搞 谩的 老家伙 特朗普 上台 太平 
2020-03-16 12:00:00,状况 小时 行程 良言 视频 出 演讲 晕倒 取消 特朗普  
2020-03-16 08:31:00,病毒 新冠 阴性 信 能量 老兵 视频 撑不住 说 没事 讲 估计 特朗普  
2020-03-15 21:28:00,头条 良医 国籍 华人 经验 量 退烧药 祖国 国籍 祖国 费用 建议 明确指出 人 纳税人 钱 转自 感染 冠 听说 治疗 吃 逃避 回到 说 回到 变 得知 治疗 询问 投诉 募捐 投诉 想 享受 巨婴 中国 美国 北京 福利 美国大使馆
2020-03-15 13:16:00,行程 症状 网页 链接 演讲 晕倒 取消 冠 特朗普  
2020-03-13 09:12:00,视频 搞笑 特朗普  
2020-03-13 07:04:00,飞机 错误 物资 试剂盒 运输机 目的地 试剂盒 本土 议员 声称 试剂盒 大厦 大楼 偷运 捐赠 驻 到达 发现 运到 完 讨论 关闭  中国 日本 美国 日美军 美国共和党 美国国会
2020-03-12 20:01:00,酒店 楼 原因 厂房 公寓 公寓 酒店 酒店 酒店 店 店主 大楼 楼 视频 观察员 视频 塌 改成 改成 加盖 租给 装修 拆 塌 请 看 塌 哈勃 承重墙 泉州 福建 新建 
2020-03-12 19:42:00,恐怖分子 油罐 車 飛機 企圖 航班 飛行員 飛機 世界 營運 客機 客艙 乘客 私人 视频 駛進 跑道 降落 造 飛 失事 著陸 滑行 發現 急 操 縱 飛 飛 化 搭乘 定 玉珠寶 千鈞一 阿爾及利亞 
2020-03-12 14:21:00,死鸡 网页 链接 判刑 流入  广东 惠州 湖北 
2020-03-11 10:01:00,升格 中央 行政区 国级 副省长 部级 市委书记 升格 行政 升格 过渡期 自由港 政策 企业 所得税 调任 提前 预热 安排 结束 实施 建成 减 展开 何忠友 海南省 广东省 海南 
2020-03-10 05:12:00,男人 传奇 好运 肚子 父母 饥饿 年岁 煤炭 医学院 学校 报 地震 房子 人民 医院 回家 乡 祭祖 地震 新冠 肺炎 医生 前线 住院 出院 妻子 处 养病 宾馆 宾馆 传奇 句号 无人 书店 视频 催 生于 出生 发生 饿 死 考入 发生 倒塌 活 调入 上班 爆发 没 来得及 走 遇上 调入 遇上 身为 感染 病愈 入住 隔离 塌 躲过 追杀 享年 画 吴 唐山 唐山大 四川 华北 长大 北川 广州市 汶川 泉州 北川县 武汉市 四川省 中国 福建 中心医院
2020-03-09 20:42:00, 解封  湖北 
2020-03-09 15:31:00,试剂盒 飞机 本土 快件 日文 原版 来源 信 话 试剂盒 总和 捐 错 运到 送到 初始 不信 敢 没用 累计 确诊 超 华为 韩国 美国 意大利 伊朗 东京 中国 日本 联邦快递
2020-03-09 11:25:00,王牌 冠 病毒 事儿 视频 据说 抓新 巫师 马来西亚 台湾 
2020-03-08 21:19:00,恐怖分子 试图用 油罐车 客机 飞行员 机智 全机 乘客 视频 发生 拦截 撞击 起飞 挽救  叙利亚 
2020-03-03 19:03:00,全国 时间表 倒计时 倒计时 倒计时 倒计时 倒计时 倒计时 倒计时 倒计时 倒计时 倒计时 倒计时 小区 解禁 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束 结束  山东 四川 江苏 安宁 海南 武汉 上海 安徽 陕西 河南 内蒙 江西 黑龙江 重庆 辽宁 甘肃 贵州 天津 浙江 广东 河北 吉林 新疆 北京 广西 云南 宁夏 湖南 山西 福建 湖北 
2020-03-03 07:50:00,消息 会议 精神 居民 公交 企业 市场 重点 场所 机场 动车 国道 绿洲 出行 解放   上海市政府
2020-03-02 21:42:00,人 女子 绿卡 口罩 百度 动态 动态 网页 链接 获 捐赠 知不为 发表  中国宁波 中国 美国 美 
2020-03-02 03:23:00,祖国 护照 国籍 规 国籍 国籍 列 精神 工作室 公益 视频 视频 来源 网络 背叛 禁止 请 赚钱 放弃 道歉 甘露 梳 翁 刘亦菲 华春莹 赵林 李连杰 肖战 博爱 明星 吴亦凡 中国 外国 
2020-03-01 12:23:00,冠 肺炎 新增 例新 新增 例 据说 回来  辽宁 丹东 
2020-02-29 20:10:00,新冠 疫情 院士 谎话 门外汉 客串 公关 稿子 感觉 院士 名额 利 集团 猪肉 医学奖 科研经费 头衔 念错 分 得来 屠 吃亏 昌平  
2020-02-29 11:51:00,院士 人 屠 落选 好笑   
2020-02-26 21:53:00,院士 勋章 生物学 奖 院士 委员会 理由 背景 博士学位 数量 院士 祖国 事业 成就 全人类 世纪 科学家 屠 落选 屠 屠 评选 落选 屠 评选 给出 落选 发表 足够 发表 发布 利在 做出 造福 评选 屠 落选 看 千秋 高福 青蒿素 卓越 钟南山 留洋 共和国 中医药
2020-02-26 15:30:00,视觉 道艺 网传 公司 水电站 魔方 天地 艺术 校长 视频 点击 观察 在建 坍塌 王 老挝 韩国 大坝 
2020-02-24 20:06:00,蝗灾 工作组 疫情 民众 视频 女子 买肉 十楼 关心 盲龙 视频 防治 没 结束 爬  中国 巴基斯坦 
2020-02-24 07:09:00,全国 性 疫情 人 全国 性 疫情 共人 人 人 发电厂 发电厂 警惕 已有 复工 聚集 发生 隔离 复工 不 统计 复工 发生 聚集 确诊 隔离 包含  赤峰 山西 内蒙古 
2020-02-23 15:50:00,群里 视频 女司机 口罩 下车时 颈椎 视频 卧槽 貌似 说 拒绝 戴 拖 拧断 死 看起来   
2020-02-23 11:11:00,全国 性 疫情 共人 人 人 发电厂 发电厂 企业 员工 体温 员工 异常情况 员工 健康状况 时 措施 复工 不 统计 复工 发生 聚集 确诊 隔离 包含 复工 发现 发热 干咳 应对 展开  赤峰 山西 内蒙古 
2020-02-23 07:50:00,人 打麻将 桌子 视频 捉 拘留 抬桌走 选择 选择 抬 走 处罚 刘正涛 武汉 虹桥 咸宁 
2020-02-21 21:58:00,口罩 汗 世界 恢复 感染  柬埔寨 中国 日本 
2020-02-20 20:21:00,女博士 彩礼 车 别墅 女方 女方 母亲 征婚 写 愁 嫁 独栋 城市 
2020-02-19 17:44:00,外地人 回家 市政府 会议 精神 居民 公交 企业 市场 重点 场所 机场 动车 国道 才能 出行  湖北 
2020-02-19 16:21:00,学校 开学 时间 开学 开学 小学 开学 小学 大学 职校 疫情 政府 会议 精神 居民 公交 企业 市场 重点 场所 机场 动车 国道 直至 消除 出行 高二 高三 幼儿园 延时 遂宁 绵阳市 
2020-02-19 14:59:00,爆料 学校 开学 时间 开学 开学 小学 开学 小学 大学 职校 疫情 市政府 会议 精神 居民 公交 企业 市场 重点 场所 机场 动车 国道 解放 直至 消除 出行 等待 通知 高二 高三 幼儿园 延时 长春 
2020-02-18 22:32:00,蝗虫 专家 面具 人 区块 链 日记 视频 说 防 可控  新疆 
2020-02-18 18:52:00,事件 社会 公信力 信任 交易 名利场 工具 实事 物资 医院 地震 物资 仓库 口罩 想 失 建立 干 做 做 跑 系 烂 没 慈善 郭美美 莆田 协和医院
2020-02-17 19:28:00,集镇 案件 肺炎 村口 值 岗 人员 值 岗 村 村口 值 岗 人员 悲剧 对方 回家 菜刀 村口 值 岗 人员 脖子 岗 人员 网页 链接 发生 强行 出 拦住 发生 拿出 砍 上值 死亡 东梁 睢宁 
2020-02-16 22:24:00,人 大学 密卷 魔爪 交钱 打地铺 答题 完 脱离 不了 后续 考 走  黄冈 
2020-02-12 15:46:00,酒精 厨房 煤气灶 酒精 同学 原因 酒精 煤气 楼 小伙子 大门 房 内 大火 小伙 凉 衣架 命 大幸 人 事 人 病毒 事情 视频 雨棚 命 人 钱 法院 民事 国家 钱 财产 肺炎 病例 喷 烧饭 烧 着火 提醒 感染 去 打听 着火 开 烧 着火 跑 不出 只能 坐在 等待 烤 实在 只能 跳楼 挡 交快 抓住 救 看热闹 忘记 跳下来 担心 死 救 烧 赔偿 走 申请 补助 冻结 开销 做 扣 新增 例 感染 确诊 马月 熊熊 雨蓬 上海 四村 桃浦 普陀区 
2020-02-07 11:23:00,病毒 数学 看 高考   
2020-02-06 01:59:00,酒精 大面积 朋友圈 视频 小区业主 全屋 酒精 天然气 小心 网页 链接 用于 喷洒 喷 打开 做饭 起火   
2020-02-05 20:38:00,重症 病房 小朋友 医生 泪目 紫外线 热 肺炎 疑似病例 视频 隔离 说 新增 减少  鹤鸣九皋 
2020-02-05 03:37:00,肺炎 火灾 网页 链接 可说   
2020-02-05 00:19:00,医生 后求 院士 团队 孩子 病痛 团 视频 感染 隔离 抱抱 加油 加油 希望 没 感谢 感谢 感谢 李兰娟 宝宝 中国 武汉 
2020-02-04 20:37:00,网 充气 娃娃 警车 传晒 引来   
2020-02-04 19:37:00,火神 山 医院 设计者 火山 神 医院 规划 设计者 务店 建筑施工 公司 规划师 木间 地基 方案 疫情 指挥部 原理 浮桥 理念 桥墩 建筑工程 技术 领域 尚属 首例 工程 利用 钢架 技术 地面 基础 负压 隔离病房 设计方案 地面 房子 空间 负压 病房 电缆线 布线 建筑物 通风 隔潮 医疗 废弃物 专业人士 建筑设计 理念 军式 基地 营房 新思路 高度 电子战 机房 导弹 边境 哨所 木间 吊脚楼 首科 花园 致敬 务工 提出 无 承载 漂浮 选中 装配 组拼 制造 成浮 摆放 防 渗透 装配 隔离 送风 提供 收集 提供 通道 漂浮 打开 控制 首选 讲 来源于 陆基 扶刚 西双版 北京 上下水 武汉 中国 日本 
2020-02-04 18:27:00,视频 历史 视频 分享   
2020-02-04 17:08:00,国际 酒精 厨房 疫情 酒精 网页 链接 喷洒 做饭 爆炸  广州 腾龙 
2020-02-04 11:48:00,哥们 消毒液 上车 人 常识 肺炎 消毒液 化学 用品 空间 血 亲人 朋友 出 喷上 抽烟 点火 死 封闭 见 会 爆炸 告诉 切记 切记  天津 香水 
2020-02-03 18:05:00,视频会议 朋友 结束 回 返回 封闭 返 劝返 返回 不准 请 转告 超话 超话 余杭 立马 松阳 杭州 杭州市 
2020-02-03 15:57:00,小区 居民 高浓度 酒精 火灾 市民 口罩 病人 酒精 净化 甲 病毒 狙击手 空气 管家 靶向 视频 引发 逃生 忘 戴 感染 无需 大哭 强强 姚 武汉 
2020-02-02 22:20:00,官网 消息 公司 临床试验 总统 药物 专利 药物 分子结构 药用 患者 豁免 仿制 治疗 特朗普 白宫 吉利 中国 西韦 德 
2020-01-30 12:36:00,一家人 女婿 地址 全国 肺炎 病例 网页 链接 加油 回来 隐瞒 打工 去 打牌 发病 确诊  四川 广汉 武汉 
2020-01-30 10:35:00,黑心 客户 口罩 口罩 视频 快递 截获 否认 回应 快递 拦截 包裹 卖 陈兆鹏  
2020-01-29 23:14:00,集团 物资 贪墨 民众 视频 国难 脏钱 新闻 警方 视频 想 去 来自 贩卖 欺骗 包裹 丢失 说法 告诉 删除 挣  中国 中国邮政
2020-01-29 22:44:00,医疗 世界 医疗 排行榜 待遇 救護車 世界 世界 醫療 水準 國家 排列 超好 撤回 配備 連續 評定  武漢 日本 大国 國民 國民人 衛生組織
2020-01-29 15:18:00,救护车 到位  日本 
2020-01-28 13:22:00,疫情 地图 考本 分 扣完   
2020-01-27 15:55:00, 请 帮忙   
2020-01-26 12:02:00,车牌号 人 报警 车牌号 朋友圈 好友 人 回 确诊 偷跑 回来 希望 留意 转发 通知 牵连 车刚 浙 武汉 
2020-01-25 15:21:00,地震 病例 信阳 地震 疫情 机票 全款 发生 新增 例 确诊 发生 退 去 封城 河南 回国 土耳其 
2020-01-25 08:56:00,公交 地铁 国道 封省 亲人 朋友 截止 完毕 无 无 希望 加油 封城 中国 城市 湖北 襄阳 
2020-01-25 01:18:00,省 国人 省护 封城 湖北 襄阳 
2020-01-23 11:50:00,粉液 患者 定点医院 说 上空 撒 发热  武汉 
2020-01-23 08:27:00,肺炎 病毒传播 途径 市场 豺 犬科 动物 病毒 狗狗 传 狗狗 传人 狗 生病 人生 病人 生病 狗 病毒 狗 內属 高风险 区 口罩 狗 狗 家庭 狗 狗 口罩 病毒 眼膜 人体 病毒 物是 酒精 衣服 精 回家 酒精 双手 手机 物品 外套 凉台 通风 淡盐水 嗽口 病毒 朋友 电话 原创 消息 发现 携带 传给 传给 带有 带 作用 远离 养 拴 逗 外出 带 传入 杀死 外出 喷洒 擦拭 挂 并用 参加 告诉 属 转发 戴眼镜 海鲜 华南 
2020-01-19 10:28:00,升格 中央 行政区 国级 副省长 部级 市委书记 升格 行政 升格 过渡期 自由港 网页 链接 调任 提前 预热 安排 结束 实施 建成 何忠友 海南省 广东省 海南 
2020-01-18 11:48:00,波音 客机 乘客 发动机 无人 直升机 引擎 飞行员 水平 飞机 公路 收费站 航班 人员 国家 人民币 情景 视频 飞行员 视频 技术 用户 视频 满载 撞击 导致 起火 沉着 应对 降落 停 确保 降落 还原 致以 飞行 贊 敬礼 高超 八里桥 中国南方航空公司
2020-01-16 20:41:00,激光 导弹 视频 视频 传为 拦截 老家伙 美 伊朗 
2020-01-15 22:38:00,手机 空 高铁 进站 走路 手机 聚会 小练哥 视频 站 光顾 看 踩 救 没法 救 希望 防备 留意 玩 夺命 连问  杭州 
2020-01-15 19:39:00,桃花节 桃花节 桃花 季 时间 小伙伴 风景 提前 预约 报名 开幕 遍地 花 开 预定 预定 预定 攻略 攻略  西藏 
2020-01-14 19:21:00,乘客 站台 车 手机 脚 空题 铁轨 高铁 回家 人 人 手机 人 视频 玩 挑 了掉 开 夹到 说 出门 玩 后悔 樊贵生 南站 广州 
2020-01-13 00:56:00,网传 激光 导弹 激光 武器 战场 科技 实力 现代战争 虾米 弹琴 视频 拦截 胜负 关键因素 美伊 伊朗 
2020-01-12 15:05:00,汽车资讯 店 过程 事故 萝卜 报告 视频 试驾 发生 死伤 林肯 郑州 
2020-01-11 20:08:00,视频 旅客 手机 空 高铁 进站 太 走路 手机 佛牌 关键时刻 网页 链接 上传 站 光顾 看 踩 救 没法 救 玩 请戴 会 保佑  杭州 
2020-01-08 20:29:00,火烧 火火 大火 大火 态度 大火 过火 面积 程度 大火 大火 救火 紧迫感 国际 声音 总理 心情 大火 能力 能力 差 山火 面积 消防员 堂堂 飞机 情况 上帝 动植物 人 出 说 包括 面对 相当于 超 面对 表现 批评 去 度假 烧出 组织 组织 了名 灭火 灭火 希望 只能靠 希望 下雨 可怜 受灾 就算 雨林 夏威夷 澳洲 韩国 澳 巴西 澳大利亚 澳大利亚政府
2020-01-07 14:31:00,雪乡 车祸 案 司机 雪乡 车祸 死伤 获 死缓 突发 死伤   
2020-01-06 09:34:00,恐怖分子 军 神 国际 恐怖分子 决议 名单 会议 赞成票 恐怖分子 人人 斩首 公认 位列 投 得以 尼 苏莱曼 中俄 波斯 联合国安理会
2020-01-05 21:47:00,包菜 猫 耳 视频 视频 看 吃 做   
2020-01-05 11:36:00,地震 兵哥哥 女孩 时 兵哥哥 兵哥哥 兵哥哥 钱 物品 读书 兵哥哥 小女孩 回家 兵哥哥 步入 婚姻 殿堂 小孩 性命 婚姻 婚礼 救出 抱住 允诺 嫁给 没 会 寄 救 退役 娶 深受 震撼 感动 救 陪 祝福 余生 汶川 
2020-01-02 07:35:00,毽客 视线 官员 高速公路 刷卡 卡 余额 双规 官员 财产 下文 人 命 毽客 逆风 视频 付费 通道 错 爆露 公示 提出 贪 按说 抓 收敛 飞扬 银行卡 老虎  河南省政府
2019-12-29 10:46:00,化工厂 火灾 化工厂 火灾现场 消防 战士 视频 突发 发生 爆炸 帮 卿 萧山 杭州 
2019-12-27 10:46:00,女司机 双腿 女子 宴车 男子 车辆 纠纷 理论 车门 上车 男子 车门 女子 男子 车头 女子 男子 男子 倒地 腿 男子 单侧 下肢 粉碎性 骨折 叫嚣 撞残 开 剐 蹭 发生 争吵 拍打 拍 倒车 拦 不让 离开 加速 撞 挤 抱 嚎叫 撞 宝马 卡宴男 宝马车 开卡 
2019-12-27 08:21:00,城是 经历 感觉 回事儿 孝感 地震 滴 震 震 没 郭大侠 湖北 襄阳 
2019-12-20 19:12:00,灵官 全世界 木结构 宗教建筑 大火 灰烬 视频 造价 修 没 来得及 烧成 实在 可惜 刘康军 四川 绵竹 九龙山 
2019-12-17 20:47:00,有色 家属院 楼 入室 抢劫案 受害人 医院 作案 手段 嫌疑人 关灯 住户 作案 目标 住户 电闸 住户 电闸 住户 电箱 时 持刀 市民 断电 情况 人 小心 转发 切记 停电 开门 切记 停电 开门 切记 停电 开门 转发 发生 受伤 接受 治疗 观察 锁定 没 休息 拉断 等待 出门 查看 开门 实施 抢劫 发出 警示 遇 突发 切忌 开门 请 告诉 请 转发给  北太平庄 北京 海淀区 
2019-12-16 17:02:00,马戏团表 事 狮子 道具 马 现场 肉 涨价 狮子 伙食 马 人 视频 演出 吃 导致 饿 吃 还好 吃 老虎 秦汉 克扣 沧州 马戏团
2019-12-13 17:08:00,全责 车主 现金 赔 买 福克斯  
2019-12-12 22:41:00,地铁 地面 网友 爆料 地铁 人员 地点 地铁 一号线 二号线 交汇 爱豆 星闻 视频 发生 塌陷 疑似 塌陷 受伤 位于 站 希望 添加 伤亡  厦门 
2019-12-11 12:47:00,年收入 打扰 告辞   
2019-12-11 12:38:00,户们 觉悟   
2019-12-11 10:33:00, 捣乱   
2019-12-10 19:10:00,头条 文章 发布   
2019-12-10 13:38:00,小心 弱小 说话 告 欺负   
2019-12-08 16:49:00,套房 区 政策 京津冀 限购 取消 松于  大湾 东莞 长三角 
2019-12-07 17:23:00,利率 银行 利率 存款 利率 银行 脸 倒 欠 费 捂  中国 上海 汇丰银行
2019-12-07 09:34:00,学生 寝室 泡面 人 人 校园 吃 预做 开除 买 分享 高三 温县 
2019-12-07 09:00:00, 申诉   
2019-12-06 12:38:00,烟 人 距离 视频 遇事 后悔 砍   
2019-12-05 20:34:00,烟 人案 气气 干嘛 边缘 校区 聊起来 砍 问 咋办 捏 沉吟 发生 否认 说 去 揍 说 回来 找 会 找 说 死亡 不想 离开 爱 说话 黄赞 黄子安 原谅 济南 长清湖 山东师范大学
2019-12-04 11:45:00,轿车 市区 轿车 石墩 现场 火势 火 消防 事故 原因 融媒 视频 翻滚 自燃 行驶 撞 发生 翻滚 起火 想 接近 赶到 扑灭 酷燃 北向南 黄金眼 今天下午 南路 绍兴 中兴 
2019-12-04 08:55:00,花心 豪车 男人 女子 市中心 路段 灰色 半袖 黑色 短裤 男子 紫色 上衣 粉色 女子 口角 男子 女子 男子 情绪 方言 脚 女 出轨 开 去 找 殴打 躺 不起 惨叫 身穿 身穿 发生 摔倒 说 说 揣 展开 老公 永嘉县 浙江 温州 
2019-12-04 01:01:00,历史 老友 空隙 大胆 设想 大胆 题 威胁性 不料 深思 悬念 钩沉 会 住 抽 提 疑问 活着 会 悬浮 回答 说 估计 关 写 寻问 回答 惊出 做 毛 周海婴 罗稷南 冷汗 鲁迅 毛曾 建国 上海 湖南 
2019-12-03 19:18:00,飞行员 波音 客机 乘客 发动机 无人 直升机 引擎 飞行员 水平 飞机 公路 收费站 航班 人员 国家 人民币 情景 视频 飞 致敬 满载 撞击 导致 起火 沉着 应对 降落 停 确保 降落 还原 展开 高超 八里桥 中国南方航空公司
2019-12-02 11:18:00,龙样 水怪 人 手 惊   
2019-12-02 10:14:00,军人 过程 消防员 墙体 动弹 战友 血 冰 手臂 队长 人民 坍塌 砸 倒 死亡 流出 结成 断掉 嘱咐 转告 爱 不住 说完 睡过去 负重 前行 可敬 可亲 致敬 爸爸妈妈 英雄 
2019-11-29 20:37:00,官 地方 彩票 彩票 人 彩票 管理中心 领导 人类 彩票 记录 骗 花 买 会 挨刀 骗 说 骗买 注 累计 打破 买  中国 
2019-11-26 14:14:00,爆料 消息 调查表 街道社区 地区 都护府 辖地 名字 称 改名 下发 灭 纳入 苏家屯 咸亨 苏家屯区 安东 盖牟州 沈阳 高句丽 新区 沈南 
2019-11-26 13:40:00,男子 便利店 购物 老板娘 老板娘 头部 热点 视频 挑衅 扔 飞剪   
2019-11-25 11:50:00,车 汽车 高架 路人 百色 中学 对面 路段 汽车 差点 人 事故 原因 情况 网页 链接 降 冲出 吓坏 冲出 砸 伤亡 未知  靖西县 中路 广西 
2019-11-22 23:15:00,传 潜艇 视频 爆炸 挨打 竣公 林才 俄罗斯 南海 美国 
2019-11-22 20:24:00,重磅 传闻 楼市 政策 人 购房 政策 传闻 楼市 可行性 区 壁垒 趋势 楼市 政府 佛间 壁垒 买家 楼盘 买家 性价比 房子 楼盘 客 成交量 价都 推出 限购 放松 缴纳 估计 公布 评 盛行 上看 推进 打破 低迷 有意 提振 上看 限购 打通 需 买 迎来 自住 会 会 起到 推动 作用 转  大湾 广佛同城 城市 佛山 广州 
2019-11-22 18:24:00,当官 官员 牛 副县长 染上 艾滋病 全县 干部 女老师 医院 浏览器 副县长 染上 艾滋病 全县 干部 女老师 医院 够 逼 跑 跑   
2019-11-21 08:22:00,娘 价值 地规 学院 社 拍外景 娘 人员 照片 娘 仪器 仪器 价值 娘 学校 坑 钱 来源 受害者 下玩大 撞车 拍 推倒 想 看 银杏  
2019-11-20 23:47:00,照相机 脑 当成 砸掉 想   
2019-11-20 17:42:00,群 码 人 视奸 手机 误会 手机 打人 图 词 罪 神经质 个数 转发 忍不住 手痒 转 拍照 躲开 怕 骂 举起 拍 砸 记得 好像 没事 拍 没 包罗万象  
2019-11-19 08:53:00,国际 地位 国际 优势 消失 网友 爆料 人 待遇 享有 取消 免签  香港 新加坡 
2019-11-15 15:23:00,小时 世 帷幕 男足 消息 风 政府军 反对派 武装 小时 世界 生灵 涂炭 体育精神 精髓 事情 消息 世界 掌声 国 庆祝 停火 落下 传遍 庆祝 带来 停火 停火 停火 说 作出 免遭 做不了 输 赢得 巨大贡献 中东地区 中国 叙 叙利亚 联合国 中国男足
2019-11-15 15:11:00,合汇 城 视频 男人 社会 隐患 典范 大白天 分尸 增城 看   
2019-11-15 13:00:00,世界 重大贡献 作出   中国男足
2019-11-15 00:01:00,舞台 舞者 眼睛 舞姿 观众 视频 在于 解释 敢 感谢 展现 微谈 魏长胜 祖孙二人  
2019-11-14 22:48:00,网友 厨房 卫生间 房子 租 带 带  北京 
2019-11-14 17:19:00,波音 客机 乘客 发动机 无人 直升机 引擎 飞行员 水平 飞机 公路 收费站 航班 人员 国家 人民币 情景 视频 飞行员 土匪 视频 满载 撞击 导致 起火 沉着 应对 降落 停 确保 降落 还原 致以 敬礼 高超 西安 八里桥 中国南方航空公司
2019-11-13 12:27:00,视频 颠覆 沃行君  
2019-11-13 08:06:00,运动会 仪式 国旗 国歌 时 全场 国歌 掌声 全场 人 清国 国歌 老人 家乡 小调 茉莉花 老人 能量 开幕 伴随 升起 升起 大笑 连首 拄 拐 站 唱起 安静 李召军 黄龙旗 李鸿章 万国 巴黎 
2019-11-12 23:17:00,牛人 水晶 狐狸 成品 土豪 君 视频 引来 出价 购买   
2019-11-12 19:39:00,女子 购物 新闻报道 男子 手机 信心 响铃 信用卡 被盗 购物 书房 妻子 电脑 购物 男子 妻子 借贷 总 成交额 钱 昏倒 死亡 听到 打开 刷 爆 看 来自 走进 发现 算 共计 昏倒 拨打 死亡 看待 花 银行卡 老公  
2019-11-12 15:42:00,学生 校园 暴力 视频 朋友圈 宿舍 学生 围观 网页 链接 遭 围殴 导致 致死 初中生 高州市 广东省 
2019-11-08 23:14:00,男子 山 大女 研究生 黑人 女 研究生 实锤 文化 脸 脸 脸 基因 震惊 娶 生出 梗 想 改造 倒好 捂 捂 捂 改造 孔子 宝宝 山大 
2019-11-08 12:31:00,大道 楼 人像 饺子 人 视频 倒 往下掉 活着 白沙 广西南宁 东北 
2019-11-07 12:45:00,经济 周刊 记者 区政府 公开处理 大会 重点 人员 公处 农田 赔偿款 未果 聚众 家乡 村民 公务 罪 立案侦察 依法 网评 原点 场景 记忆 报道 阻挠 挂牌 毁 堵路 关 磨 涉嫌 妨害 回到 熟悉 王群 安康 文明 汉滨区 河村 陕西 陕西省 中国 安康市 
2019-11-04 22:36:00,二手房 夹层 现金 魔幻 事 恒言 热门 头条 资讯 人民网 歌游 视频 买 出 醒 导演 卫青 中国 北京 
2019-11-02 20:25:00,表演队 飞机 架飞机 空战 场面 狗 肉包子 视频 飞行 相撞 损毁  俄罗斯 意大利 航空展
2019-11-01 17:27:00,化工厂 盆友 风 视频 住 搬家  老河口 
2019-11-01 05:04:00,桥 丑闻 新闻 火车 混凝土 搅拌车 司机 桥梁 视频 塌 开裂 断 眼看 冲上去 顶 铁路桥 黄四娘 亳州 安徽 
2019-10-31 19:13:00,网友 发生爆炸 情况 消防 现场 视频 爆炸 反馈 着火 伤亡 不明 希望 伤亡 山真 金桥某 无锡 加油站
2019-10-30 01:42:00,骑墙 党们 幻想 孩子 户籍 路 国际 军事 军事 去 换取 堵死  美国 
2019-10-29 23:51:00,生子 赴美 终结   
2019-10-27 09:45:00,航空公司 波音 客机 乘客 发动机 无人 直升机 引擎 飞行员 水平 飞机 公路 收费站 部门 人民币 情景 飞行员 能量 视频 满载 撞 失火 沉着 应对 停 还原 致敬 高超 东京 中国 八里桥 国家有关
2019-10-27 08:00:00,恐怖分子 油车 空客 油罐 过程 大片 视频 运 驶进 跑道 复飞 擦 足以 媲美 晓 师爷 好莱坞 阿尔及利亚 
2019-10-23 12:35:00,网传 公寓 尸体 网传 公寓 尸体 复出 确认 死亡 患有 发现 具 确认 死亡 患有 发现 具 惠善欲 雪莉  
